Device_1,Device_2,Device_3,Device_4,Device_5,Device_6,Device_7,Device_8,Device_9,Device_10
52.15,0.0,79.81,128.03,0.0,110.45,151.86,111.99,0.0,135.35
56.04,0.0,93.17,73.15,0.0,101.44,100.21,95.05,0.0,106.94
45.17,0.0,57.24,37.75,0.0,100.7,108.21,200.0,0.0,147.6
54.26,0.0,63.24,74.94,0.0,95.39,109.16,86.87,0.0,133.1
53.58,0.0,73.44,93.1,0.0,101.17,86.39,114.07,0.0,68.19
70.96,0.0,106.1,37.4,0.0,100.8,34.81,110.95,0.0,150.38
47.21,0.0,57.73,63.6,0.0,93.39,73.06,83.25,0.0,42.1
33.78,0.0,93.66,74.78,0.0,101.19,153.67,94.46,0.0,160.68
47.3,0.0,60.91,68.63,0.0,97.02,146.05,138.75,0.0,186.58
60.03,0.0,81.09,97.08,0.0,93.96,123.37,120.39,0.0,193.71
57.01,0.0,48.48,76.5,0.0,101.4,65.41,103.73,0.0,197.99
51.72,0.0,76.52,79.6,0.0,100.94,139.69,115.56,0.0,165.52
48.23,0.0,37.75,110.08,0.0,109.64,138.01,130.74,0.0,142.06
57.79,0.0,92.81,21.95,0.0,96.57,133.78,111.55,0.0,162.35
58.64,0.0,89.93,59.99,0.0,96.27,105.72,51.25,0.0,103.39
39.95,0.0,62.18,83.52,0.0,106.55,80.71,102.68,0.0,183.12
56.32,0.0,75.08,57.65,0.0,100.44,76.78,108.61,0.0,138.84
42.36,0.0,59.38,83.98,0.0,92.34,166.1,80.52,0.0,187.44
53.08,0.0,86.44,60.48,0.0,102.84,171.01,113.0,0.0,145.32
46.71,0.0,99.46,23.97,0.0,94.29,63.0,118.84,0.0,187.36
53.95,0.0,83.96,62.92,0.0,99.95,94.36,152.17,0.0,58.34
58.78,0.0,109.23,74.75,0.0,102.48,143.6,127.32,0.0,174.8
48.69,0.0,95.75,86.07,0.0,95.26,133.33,59.73,0.0,81.05
80.95,0.0,74.37,94.99,0.0,101.91,105.8,128.17,0.0,99.08
35.85,0.0,112.6,123.97,0.0,99.2,108.13,139.31,0.0,164.3
53.33,0.0,47.88,68.16,0.0,103.38,144.09,124.88,0.0,123.44
61.52,0.0,52.14,103.94,0.0,96.43,140.27,148.21,0.0,-5.96
48.72,0.0,36.26,106.1,0.0,107.22,70.56,98.01,0.0,147.18
43.06,0.0,50.81,88.04,0.0,104.14,128.03,138.63,0.0,112.18
51.15,0.0,102.69,107.91,0.0,102.12,171.74,116.25,0.0,116.18
49.73,0.0,65.53,50.84,0.0,100.43,118.91,170.72,0.0,231.38
32.71,0.0,75.54,73.23,0.0,102.16,143.41,102.51,0.0,133.39
73.31,0.0,60.35,101.57,0.0,97.55,91.67,91.06,0.0,202.89
66.54,0.0,82.38,66.41,0.0,100.23,89.95,120.33,0.0,203.91
32.37,0.0,54.94,90.24,0.0,99.92,139.89,76.31,0.0,163.62
30.58,0.0,32.97,100.77,0.0,103.66,85.82,135.73,0.0,174.05
38.09,0.0,59.1,47.52,0.0,87.63,120.79,119.49,0.0,90.51
49.95,0.0,65.42,100.13,0.0,98.31,132.41,190.62,0.0,191.44
54.22,0.0,65.45,78.74,0.0,104.46,141.9,65.52,0.0,178.49
50.34,0.0,73.17,112.18,0.0,98.5,82.17,85.96,0.0,193.47
65.21,0.0,51.72,79.75,0.0,107.44,119.0,92.4,0.0,123.29
48.23,0.0,61.6,131.36,0.0,97.13,131.19,87.82,0.0,148.93
52.24,0.0,88.72,87.62,0.0,100.74,142.85,108.69,0.0,116.21
57.28,0.0,87.34,118.84,0.0,104.71,154.66,62.17,0.0,122.53
51.16,0.0,69.56,111.03,0.0,82.65,154.36,96.08,0.0,176.38
35.85,0.0,67.73,103.7,0.0,97.32,46.35,159.34,0.0,81.04
53.17,0.0,86.48,58.65,0.0,103.68,137.79,125.88,0.0,153.07
58.78,0.0,48.13,105.72,0.0,105.21,104.67,131.34,0.0,110.77
38.44,0.0,66.11,81.62,0.0,101.09,137.03,92.92,0.0,155.3
55.57,0.0,86.01,106.35,0.0,94.73,118.52,101.01,0.0,243.74
65.0,0.0,65.21,83.49,0.0,93.21,112.93,139.79,0.0,52.88
41.49,0.0,93.09,97.39,0.0,101.11,78.63,99.41,0.0,217.81
44.06,0.0,73.69,87.28,0.0,98.72,115.04,78.57,0.0,207.95
38.06,0.0,106.3,57.48,0.0,104.25,112.92,158.81,0.0,126.83
56.82,0.0,44.24,108.18,0.0,105.56,57.82,102.41,0.0,155.95
49.69,0.0,65.58,77.63,0.0,106.03,116.78,138.33,0.0,228.31
49.71,0.0,86.09,59.76,0.0,107.76,108.02,158.11,0.0,111.0
58.89,0.0,68.09,68.19,0.0,93.89,99.91,124.31,0.0,121.22
60.02,0.0,59.57,64.96,0.0,93.97,135.79,49.82,0.0,189.64
48.57,0.0,70.77,41.44,0.0,93.52,96.75,134.78,0.0,154.77
52.56,0.0,69.83,45.46,0.0,101.01,110.69,134.99,0.0,139.68
57.65,0.0,85.07,81.23,0.0,104.15,88.82,103.62,0.0,162.03
51.63,0.0,58.9,105.44,0.0,91.7,104.48,148.39,0.0,114.47
47.5,0.0,44.81,85.3,0.0,103.02,71.23,82.59,0.0,212.96
34.99,0.0,83.42,83.98,0.0,93.47,77.89,99.97,0.0,120.37
20.73,0.0,80.45,85.46,0.0,99.58,104.81,86.26,0.0,156.91
56.61,0.0,77.28,80.77,0.0,99.4,139.01,126.25,0.0,99.91
51.33,0.0,61.63,78.65,0.0,100.51,132.63,134.38,0.0,163.52
55.94,0.0,64.51,58.23,0.0,97.82,93.4,112.39,0.0,109.1
51.13,0.0,42.93,74.42,0.0,105.25,105.23,0.0,0.0,176.65
33.56,0.0,55.67,142.28,0.0,110.86,28.42,112.69,0.0,195.44
65.34,0.0,60.62,67.46,0.0,104.14,92.21,139.99,0.0,104.86
71.29,0.0,55.87,105.86,0.0,95.87,95.17,135.29,0.0,140.04
39.2,0.0,72.6,86.11,0.0,98.09,76.0,63.06,0.0,101.69
47.12,0.0,79.64,117.29,0.0,96.96,104.46,48.79,0.0,161.18
27.09,0.0,102.46,63.48,0.0,102.47,84.98,0.0,0.0,125.0
41.76,0.0,68.71,44.45,0.0,98.03,115.53,132.76,0.0,124.28
54.07,0.0,92.12,72.92,0.0,98.44,100.84,124.42,0.0,151.55
56.15,0.0,96.95,46.7,0.0,96.81,126.9,60.48,0.0,86.99
44.81,0.0,69.66,123.06,0.0,97.87,107.12,210.03,0.0,118.44
42.67,0.0,73.44,106.98,0.0,100.99,82.45,103.85,0.0,124.81
54.61,0.0,55.71,26.65,0.0,100.89,50.23,137.4,0.0,178.39
45.73,0.0,38.03,111.02,0.0,96.54,121.49,137.18,0.0,178.33
38.16,0.0,42.74,60.37,0.0,101.88,117.51,0.0,0.0,131.75
48.9,0.0,79.83,81.96,0.0,101.84,117.0,117.91,0.0,123.49
0.0,0.0,74.13,95.86,0.0,100.01,100.76,80.34,0.0,159.26
63.33,0.0,85.8,48.7,0.0,98.04,126.41,132.9,0.0,89.01
35.07,0.0,86.28,98.53,0.0,100.04,114.85,85.29,0.0,168.32
47.62,0.0,85.61,62.51,0.0,96.1,96.37,128.12,0.0,131.56
37.29,0.0,46.18,83.63,0.0,103.7,117.07,0.0,0.0,145.22
39.3,0.0,85.32,76.57,0.0,98.27,143.14,111.22,0.0,237.57
56.98,0.0,75.76,102.6,0.0,103.05,68.01,121.47,0.0,179.24
53.93,0.0,60.89,75.49,0.0,99.1,126.75,108.59,0.0,204.57
0.0,0.0,69.61,81.78,0.0,97.02,126.91,124.65,0.0,197.47
46.43,0.0,75.17,44.68,0.0,108.7,85.71,70.16,0.0,135.48
62.63,0.0,67.2,98.78,0.0,106.03,106.15,135.44,0.0,116.25
50.98,0.0,79.32,77.05,0.0,91.09,122.28,148.35,0.0,132.8
44.21,0.0,65.09,75.69,0.0,97.54,116.86,119.48,0.0,199.16
37.04,0.0,48.94,35.9,0.0,99.19,100.69,101.34,0.0,139.18
58.19,0.0,66.93,79.01,0.0,97.78,69.73,167.53,0.0,163.74
54.65,0.0,40.04,99.05,0.0,95.04,73.75,102.95,0.0,201.86
62.06,0.0,80.09,66.95,0.0,98.9,82.15,100.08,0.0,101.34
49.24,0.0,73.08,98.07,0.0,104.7,172.87,0.0,0.0,140.69
52.23,0.0,59.32,77.23,0.0,102.78,143.63,75.89,0.0,133.48
50.22,0.0,63.08,90.5,0.0,98.85,83.56,133.35,0.0,169.95
47.74,0.0,72.98,102.07,0.0,93.2,146.94,110.45,0.0,101.88
58.01,0.0,84.97,84.53,0.0,103.1,100.41,0.0,0.0,189.51
52.58,0.0,68.31,64.84,0.0,99.49,163.69,116.96,0.0,158.77
50.13,0.0,64.02,115.42,0.0,107.62,112.1,83.94,0.0,139.2
40.43,0.0,39.9,53.65,0.0,93.44,133.77,146.33,0.0,89.52
56.11,0.0,65.52,35.42,0.0,97.68,77.93,118.21,0.0,172.65
46.72,0.0,72.6,83.84,0.0,98.49,128.86,90.32,0.0,146.79
44.67,0.0,76.95,99.24,0.0,96.72,104.99,63.85,0.0,186.2
53.58,0.0,67.0,117.22,0.0,103.53,139.54,93.85,0.0,170.23
66.71,0.0,82.91,85.07,0.0,99.3,142.64,123.51,0.0,149.01
64.23,0.0,70.88,71.75,0.0,98.74,104.17,0.0,0.0,102.66
44.34,0.0,82.75,26.32,0.0,104.69,125.05,129.27,0.0,103.54
42.74,0.0,58.7,84.78,0.0,93.96,74.71,186.85,0.0,245.46
55.63,0.0,83.79,111.18,0.0,104.6,88.35,147.53,0.0,118.46
45.64,0.0,110.47,64.6,0.0,105.12,120.96,126.5,0.0,189.09
48.95,0.0,48.04,102.53,0.0,94.46,131.52,0.0,0.0,60.09
26.79,0.0,66.84,52.49,0.0,96.89,120.46,153.14,0.0,151.82
47.86,0.0,91.93,81.07,0.0,105.48,143.03,102.94,0.0,151.94
55.43,0.0,82.7,74.4,0.0,95.31,129.94,119.97,0.0,113.32
0.0,0.0,102.46,114.3,0.0,95.62,86.9,149.74,0.0,209.93
46.2,0.0,44.92,86.6,0.0,103.35,166.88,98.27,0.0,98.28
52.65,0.0,32.53,104.77,0.0,102.08,105.68,128.46,0.0,128.6
48.55,0.0,74.39,64.73,0.0,100.56,103.56,50.48,0.0,141.2
53.9,0.0,41.77,95.46,0.0,92.05,88.92,70.37,0.0,163.82
48.57,0.0,63.6,100.23,0.0,96.97,72.51,191.77,0.0,153.9
49.86,0.0,80.48,77.6,0.0,105.89,87.28,43.12,0.0,124.41
44.59,0.0,40.52,18.14,0.0,102.78,92.8,118.58,0.0,219.86
59.15,0.0,52.13,43.43,0.0,100.27,95.44,107.0,0.0,271.67
57.68,0.0,42.27,111.43,0.0,95.72,87.15,165.34,0.0,112.01
51.02,0.0,72.69,134.92,0.0,99.52,92.9,142.93,0.0,122.33
58.09,0.0,49.57,63.83,0.0,102.13,194.29,179.36,0.0,124.57
50.0,0.0,89.07,91.95,0.0,102.57,136.17,96.73,0.0,86.33
47.73,0.0,61.74,91.22,0.0,103.56,147.06,143.0,0.0,207.72
0.0,0.0,64.78,102.18,0.0,95.33,81.7,0.0,0.0,102.09
49.27,0.0,29.18,66.62,0.0,98.98,107.08,184.89,0.0,175.94
60.7,0.0,69.33,100.35,0.0,96.47,161.17,74.8,0.0,104.51
57.92,0.0,69.33,56.99,0.0,104.33,106.96,131.81,0.0,87.77
53.4,0.0,88.34,57.22,0.0,102.14,140.53,103.47,0.0,139.39
0.0,0.0,54.19,68.99,0.0,100.27,157.11,74.36,0.0,184.65
46.87,0.0,94.52,52.6,0.0,98.42,58.86,0.0,0.0,229.64
53.66,0.0,93.5,60.45,0.0,104.54,100.17,117.24,0.0,84.03
53.23,0.0,61.43,87.96,0.0,96.48,100.01,123.27,0.0,120.22
48.66,0.0,80.34,57.61,0.0,102.74,46.35,165.75,0.0,116.1
53.03,0.0,41.33,113.27,0.0,96.42,57.32,136.04,0.0,138.66
0.0,0.0,52.95,144.47,0.0,103.23,103.11,146.49,0.0,113.46
51.81,0.0,79.67,120.92,0.0,94.53,158.34,119.62,0.0,105.64
46.85,0.0,81.26,76.32,0.0,102.85,102.67,114.24,0.0,69.04
39.93,0.0,94.65,65.02,0.0,101.23,186.23,78.65,0.0,187.64
42.52,0.0,99.61,127.42,0.0,95.05,120.61,112.28,0.0,139.84
32.83,0.0,86.94,82.4,0.0,101.06,124.24,129.04,0.0,146.99
48.43,0.0,78.85,89.13,0.0,99.41,130.9,151.37,0.0,52.45
58.62,0.0,50.29,59.89,0.0,97.51,114.15,122.35,0.0,153.25
40.04,0.0,70.59,75.09,0.0,96.97,143.54,150.99,0.0,201.3
38.42,0.0,39.77,97.49,0.0,93.5,74.65,125.74,0.0,158.46
0.0,0.0,89.88,104.29,0.0,108.03,76.13,75.45,0.0,117.91
33.77,0.0,59.73,18.92,0.0,100.08,116.19,86.2,0.0,158.07
51.8,0.0,106.85,77.77,0.0,95.55,141.81,104.65,0.0,141.25
56.86,0.0,63.55,121.78,0.0,99.38,75.95,177.77,0.0,137.59
50.6,0.0,96.97,79.85,0.0,106.09,147.8,99.12,0.0,82.45
43.96,0.0,73.22,113.82,0.0,93.53,162.87,109.76,0.0,82.42
60.49,0.0,116.56,60.55,0.0,99.53,112.2,124.96,0.0,162.29
27.43,0.0,77.37,48.69,0.0,95.67,70.0,80.51,0.0,119.03
49.42,0.0,87.0,94.96,0.0,102.98,77.26,113.35,0.0,97.03
48.86,0.0,45.83,99.33,0.0,100.48,91.38,70.28,0.0,96.73
50.86,0.0,102.85,64.78,0.0,103.84,133.28,84.61,0.0,182.71
42.31,0.0,103.14,104.37,0.0,104.01,113.82,91.85,0.0,155.72
37.46,0.0,120.33,47.04,0.0,102.98,147.55,162.12,0.0,99.34
35.1,0.0,58.97,59.83,0.0,105.05,92.66,128.26,0.0,100.64
51.29,0.0,55.82,79.88,0.0,96.43,131.85,146.66,0.0,157.39
50.93,0.0,81.07,124.37,0.0,95.63,87.6,205.17,0.0,106.66
44.81,0.0,72.09,64.63,0.0,96.53,144.85,111.29,0.0,179.86
42.15,0.0,81.7,92.11,0.0,104.88,91.41,31.01,0.0,99.25
39.96,0.0,58.52,96.49,0.0,97.58,119.07,93.01,0.0,154.59
49.29,0.0,47.33,50.3,0.0,104.04,135.04,104.16,0.0,95.64
34.63,0.0,79.93,70.02,0.0,100.48,108.53,89.68,0.0,59.93
41.19,0.0,61.14,95.67,0.0,96.06,157.82,93.08,0.0,175.08
40.96,0.0,59.11,90.61,0.0,99.79,81.49,155.18,0.0,128.53
57.04,0.0,69.63,102.7,0.0,109.22,96.96,183.21,0.0,97.92
61.99,0.0,90.98,80.77,0.0,102.14,87.03,193.31,0.0,139.48
68.38,0.0,42.43,58.42,0.0,99.63,131.26,143.4,0.0,137.49
63.27,0.0,43.18,129.31,0.0,105.29,138.82,141.18,0.0,159.57
48.27,0.0,52.88,104.01,0.0,96.57,79.51,77.21,0.0,190.6
48.75,0.0,29.76,93.15,0.0,104.41,103.33,136.12,0.0,258.62
34.74,0.0,112.75,82.53,0.0,102.81,85.06,95.19,0.0,130.16
31.9,0.0,80.15,103.61,0.0,101.72,122.91,186.21,0.0,135.73
53.98,0.0,51.79,56.63,0.0,104.17,86.84,117.03,0.0,126.68
67.49,0.0,90.07,72.15,0.0,102.4,100.94,43.67,0.0,105.74
67.24,0.0,59.01,119.35,0.0,98.22,127.7,179.59,0.0,169.25
36.72,0.0,86.21,102.06,0.0,98.3,110.74,124.91,0.0,142.75
51.91,0.0,80.23,112.33,0.0,93.77,115.8,104.64,0.0,159.85
41.45,0.0,98.7,23.38,0.0,99.71,107.31,122.05,0.0,174.55
51.44,0.0,64.76,58.57,0.0,101.92,123.69,173.4,0.0,144.19
46.69,0.0,53.17,143.51,0.0,98.7,129.55,111.4,0.0,93.65
51.35,0.0,62.03,57.31,0.0,101.62,110.23,71.16,0.0,155.67
44.02,0.0,98.9,78.24,0.0,107.38,73.61,91.76,0.0,174.19
40.96,0.0,58.86,107.73,0.0,105.87,127.18,136.02,0.0,140.05
58.45,0.0,31.08,109.86,0.0,101.92,69.73,117.57,0.0,88.0
44.02,0.0,72.33,82.68,0.0,96.51,85.51,101.0,0.0,190.99
46.03,0.0,68.18,62.3,0.0,107.51,109.66,140.12,0.0,182.61
48.02,0.0,84.39,76.95,0.0,107.48,124.83,188.26,0.0,151.35
37.43,0.0,74.49,76.19,0.0,104.03,58.71,87.1,0.0,145.51
45.61,0.0,57.88,148.77,0.0,100.98,128.47,157.01,0.0,115.26
43.27,0.0,44.13,114.18,0.0,100.43,148.1,145.49,0.0,208.39
44.36,0.0,63.44,86.43,0.0,113.09,77.48,103.46,0.0,44.14
50.46,0.0,71.25,60.27,0.0,106.09,96.6,145.22,0.0,40.02
30.93,0.0,123.67,30.48,0.0,102.18,102.6,145.41,0.0,23.87
54.59,0.0,50.47,78.5,0.0,98.92,79.34,111.49,0.0,143.77
45.04,0.0,67.39,70.51,0.0,100.13,100.8,106.94,0.0,159.22
55.33,0.0,60.02,74.57,0.0,98.99,121.08,148.95,0.0,177.01
52.76,0.0,70.81,75.66,0.0,98.67,107.86,137.37,0.0,190.88
60.67,0.0,55.01,90.75,0.0,111.64,122.08,54.83,0.0,157.64
48.1,0.0,70.92,109.04,0.0,98.86,129.11,116.4,0.0,139.48
39.27,0.0,72.74,126.29,0.0,93.56,135.78,160.59,0.0,142.14
59.36,0.0,89.67,108.69,0.0,98.7,142.12,105.58,0.0,112.98
61.08,0.0,43.99,91.01,0.0,95.36,165.06,77.9,0.0,84.63
46.39,0.0,63.14,121.11,0.0,102.82,95.75,144.42,0.0,166.75
43.96,0.0,36.04,101.65,0.0,103.96,128.31,34.38,0.0,185.33
57.31,0.0,57.06,52.88,0.0,104.78,94.59,60.36,0.0,154.61
47.1,0.0,58.71,61.8,0.0,95.54,132.75,165.92,0.0,85.11
59.21,0.0,76.21,61.88,0.0,99.57,106.85,100.87,0.0,86.59
61.94,0.0,50.22,108.91,0.0,104.12,157.94,161.16,0.0,98.97
51.42,0.0,35.69,62.76,0.0,105.67,129.0,119.98,0.0,148.0
59.9,0.0,82.63,73.86,0.0,96.4,111.38,126.05,0.0,154.68
60.25,0.0,30.04,96.66,0.0,97.43,87.87,137.5,0.0,101.31
57.82,0.0,77.67,76.03,0.0,98.92,116.29,162.68,0.0,140.93
34.84,0.0,62.23,56.3,0.0,102.49,97.79,122.31,0.0,218.89
48.8,0.0,34.32,95.84,0.0,104.55,132.05,165.93,0.0,174.75
47.35,0.0,84.86,58.12,0.0,98.57,97.01,64.26,0.0,134.01
45.22,0.0,85.99,71.9,0.0,105.06,133.82,53.73,0.0,188.01
37.42,0.0,44.92,68.65,0.0,94.92,107.98,65.09,0.0,178.77
41.12,0.0,96.99,50.53,0.0,91.31,99.59,144.72,0.0,182.52
58.83,0.0,49.3,79.81,0.0,109.65,166.39,118.11,0.0,162.19
53.68,0.0,47.96,70.88,0.0,101.19,106.18,105.67,0.0,94.05
46.54,0.0,32.62,97.61,0.0,107.1,138.83,138.95,0.0,175.94
48.92,0.0,41.94,58.45,0.0,92.71,65.34,110.16,0.0,106.52
58.36,0.0,73.94,59.8,0.0,104.99,85.24,163.33,0.0,131.25
41.88,0.0,60.41,42.91,0.0,107.49,150.43,184.59,0.0,155.39
41.62,0.0,74.32,65.79,0.0,99.18,156.69,50.2,0.0,165.34
63.15,0.0,93.46,81.6,0.0,94.8,115.11,187.7,0.0,27.51
46.35,0.0,74.83,45.18,0.0,101.5,81.7,127.67,0.0,117.52
69.94,0.0,32.5,67.61,0.0,98.28,111.6,129.81,0.0,168.5
65.85,0.0,57.88,55.33,0.0,100.88,114.45,95.91,0.0,47.21
28.95,0.0,77.79,135.19,0.0,93.81,72.89,69.19,0.0,176.66
24.47,0.0,62.74,101.72,0.0,97.37,105.81,146.59,0.0,205.07
37.57,0.0,54.78,76.78,0.0,105.2,114.79,168.77,0.0,182.99
52.02,0.0,42.11,74.35,0.0,97.41,157.59,105.76,0.0,104.11
46.95,0.0,77.49,70.54,0.0,88.56,150.61,164.6,0.0,45.36
38.04,0.0,54.39,75.14,0.0,95.9,127.8,145.42,0.0,141.88
34.22,0.0,53.98,68.29,0.0,103.76,144.08,78.33,0.0,163.0
58.5,0.0,47.91,113.23,0.0,102.52,104.68,57.33,0.0,217.1
53.28,0.0,52.75,66.67,0.0,98.86,137.77,92.55,0.0,126.09
49.98,0.0,75.25,102.62,0.0,100.49,105.38,121.74,0.0,112.74
49.64,0.0,53.71,122.05,0.0,93.38,91.35,160.8,0.0,100.81
45.11,0.0,47.19,81.62,0.0,98.22,91.52,162.49,0.0,194.79
69.3,0.0,41.35,102.75,0.0,101.64,96.53,139.11,0.0,129.25
47.37,0.0,44.06,64.6,0.0,101.64,65.26,123.81,0.0,159.08
58.26,0.0,92.16,93.3,0.0,99.59,94.05,94.5,0.0,70.48
43.57,0.0,94.77,83.45,0.0,94.94,103.81,106.83,0.0,122.98
41.71,0.0,49.81,60.08,0.0,96.54,97.71,118.57,0.0,139.87
47.97,0.0,79.33,70.04,0.0,104.48,138.68,120.62,0.0,112.46
47.42,0.0,31.89,61.94,0.0,104.08,125.85,106.53,0.0,152.6
50.71,0.0,63.24,84.72,0.0,98.3,85.45,107.8,0.0,137.43
59.98,0.0,51.04,72.39,0.0,98.49,94.83,136.01,0.0,233.23
52.6,0.0,66.37,66.0,0.0,92.68,105.61,92.3,0.0,123.81
59.25,0.0,27.49,87.05,0.0,102.25,112.26,0.0,0.0,204.13
64.76,0.0,77.61,52.51,0.0,106.68,73.0,63.38,0.0,139.39
31.21,0.0,77.23,50.36,0.0,101.93,93.15,71.86,0.0,96.26
42.17,0.0,62.39,83.52,0.0,103.96,77.68,0.0,0.0,129.86
35.98,0.0,83.02,84.4,0.0,96.22,67.87,128.54,0.0,164.57
0.0,0.0,47.72,50.2,0.0,97.71,153.86,0.0,0.0,209.39
38.48,0.0,37.61,124.11,0.0,94.57,91.96,122.5,0.0,71.84
50.97,0.0,72.75,100.98,0.0,88.9,102.62,166.05,0.0,125.18
52.92,0.0,86.35,77.48,0.0,91.85,119.97,151.36,0.0,138.76
58.87,0.0,36.67,41.0,0.0,99.79,140.7,0.0,0.0,97.15
51.13,0.0,102.33,73.82,0.0,98.79,153.06,0.0,0.0,122.74
49.71,0.0,80.6,64.99,0.0,97.57,115.83,90.2,0.0,203.26
52.78,0.0,57.14,65.42,0.0,94.17,105.61,160.98,0.0,107.58
59.7,0.0,78.9,94.08,0.0,95.21,101.63,116.55,0.0,99.04
35.69,0.0,62.77,74.24,0.0,103.81,89.98,92.34,0.0,131.27
35.98,0.0,78.5,65.45,0.0,106.65,70.46,91.17,0.0,201.86
48.05,0.0,63.62,58.33,0.0,101.57,119.6,143.72,0.0,159.01
44.65,0.0,57.39,83.77,0.0,97.64,119.85,141.85,0.0,191.83
56.04,0.0,57.01,59.58,0.0,103.06,67.43,0.0,0.0,125.0
35.84,0.0,77.88,60.99,0.0,101.7,120.35,158.9,0.0,140.69
40.28,0.0,85.58,45.84,0.0,100.26,106.48,133.94,0.0,236.69
60.31,0.0,55.64,41.51,0.0,105.1,114.51,109.25,0.0,99.05
0.0,0.0,80.7,40.62,0.0,99.83,86.33,153.14,0.0,198.42
52.34,0.0,62.4,68.69,0.0,95.37,78.57,158.04,0.0,119.27
63.08,0.0,63.12,70.47,0.0,93.8,98.5,121.5,0.0,173.79
0.0,0.0,82.23,73.35,0.0,92.09,104.29,111.67,0.0,88.2
0.0,0.0,86.49,61.27,0.0,105.78,95.1,159.51,0.0,170.84
37.64,0.0,72.97,58.75,0.0,105.45,68.65,125.57,0.0,153.65
40.92,0.0,87.32,70.73,0.0,103.8,104.47,91.92,0.0,192.76
42.37,0.0,61.15,81.41,0.0,97.01,95.97,118.85,0.0,142.86
41.98,0.0,74.73,79.34,0.0,94.43,89.04,0.0,0.0,228.07
36.24,0.0,53.47,78.09,0.0,107.92,123.61,186.12,0.0,178.58
34.5,0.0,64.91,80.87,0.0,98.19,119.42,100.59,0.0,165.5
48.34,0.0,84.21,37.39,0.0,99.39,111.69,127.02,0.0,173.16
57.6,0.0,95.87,72.28,0.0,90.06,132.75,115.09,0.0,123.82
47.12,0.0,69.88,82.31,0.0,107.38,128.04,146.36,0.0,143.21
46.59,0.0,42.02,87.64,0.0,101.19,54.65,94.83,0.0,130.77
0.0,0.0,64.63,64.9,0.0,95.43,104.63,124.11,0.0,173.64
51.42,0.0,80.96,46.82,0.0,96.06,108.47,85.14,0.0,68.09
47.0,0.0,58.28,104.57,0.0,104.62,125.91,117.82,0.0,64.86
28.99,0.0,94.22,86.48,0.0,109.14,97.42,150.23,0.0,139.85
74.06,0.0,95.66,65.63,0.0,103.64,87.82,74.11,0.0,151.47
53.38,0.0,119.25,85.46,0.0,97.04,113.83,157.1,0.0,118.25
53.63,0.0,105.61,158.3,0.0,106.55,89.65,132.22,0.0,189.16
53.13,0.0,71.61,76.55,0.0,103.82,113.94,156.36,0.0,126.71
54.24,0.0,66.08,62.02,0.0,104.1,193.21,115.75,0.0,100.35
51.83,0.0,70.72,77.58,0.0,102.98,101.2,76.94,0.0,121.81
54.04,0.0,67.14,48.19,0.0,98.11,126.41,0.0,0.0,197.63
75.42,0.0,79.31,84.72,0.0,97.92,111.18,141.98,0.0,146.33
46.21,0.0,55.76,102.69,0.0,92.75,141.57,94.15,0.0,128.26
0.0,0.0,40.97,91.02,0.0,100.37,182.25,73.72,0.0,176.63
41.65,0.0,62.35,65.9,0.0,93.27,105.47,91.1,0.0,149.36
42.26,0.0,77.54,20.91,0.0,104.99,107.73,70.07,0.0,90.62
62.15,0.0,65.12,113.51,0.0,97.83,118.93,116.31,0.0,92.54
57.61,0.0,75.3,67.61,0.0,105.21,32.2,124.25,0.0,114.04
53.17,0.0,59.47,76.51,0.0,105.85,106.21,78.45,0.0,220.51
48.33,0.0,66.3,66.66,0.0,102.16,109.46,163.71,0.0,161.17
51.23,0.0,59.27,32.44,0.0,96.58,76.81,98.38,0.0,105.85
44.66,0.0,94.29,99.61,0.0,110.81,158.14,57.49,0.0,161.33
49.38,0.0,70.76,36.51,0.0,97.09,53.06,82.72,0.0,153.77
54.99,0.0,75.97,53.82,0.0,102.24,101.45,177.77,0.0,203.2
43.89,0.0,42.68,80.15,0.0,99.89,122.92,117.11,0.0,120.18
52.28,0.0,83.16,107.72,0.0,100.91,86.67,60.25,0.0,210.96
37.37,0.0,62.62,56.55,0.0,102.13,82.72,224.13,0.0,150.24
39.23,0.0,46.95,110.21,0.0,100.6,46.46,144.58,0.0,139.61
53.61,0.0,74.41,96.04,0.0,104.95,126.46,99.93,0.0,145.05
47.42,0.0,62.82,109.27,0.0,99.07,84.44,70.16,0.0,134.66
57.82,0.0,59.83,103.22,0.0,94.88,115.7,104.02,0.0,106.0
45.24,0.0,78.47,67.58,0.0,98.18,72.09,82.46,0.0,128.52
63.05,0.0,64.97,39.78,0.0,99.53,111.09,69.12,0.0,150.65
56.84,0.0,40.53,73.8,0.0,105.26,108.29,124.28,0.0,78.43
54.53,0.0,77.97,87.95,0.0,101.87,101.68,74.39,0.0,136.09
25.53,0.0,98.69,44.58,0.0,103.42,125.5,59.93,0.0,98.18
56.36,0.0,57.77,125.72,0.0,90.36,89.12,125.64,0.0,161.46
0.0,0.0,69.06,82.99,0.0,102.81,75.85,118.68,0.0,196.97
48.59,0.0,84.18,99.3,0.0,93.95,110.58,99.71,0.0,171.58
38.81,0.0,45.93,61.34,0.0,99.45,103.23,90.89,0.0,135.52
47.29,0.0,45.05,82.6,0.0,93.71,110.0,130.88,0.0,160.72
53.35,0.0,65.14,55.82,0.0,104.18,142.3,130.87,0.0,164.91
